reg;semaine;cl_age90;Nb_tests_PCR_TA_crible;Prc_tests_PCR_TA_crible;Nb_susp_501Y_V1;Prc_susp_501Y_V1;Nb_susp_501Y_V2_3;Prc_susp_501Y_V2_3;Nb_susp_IND;Prc_susp_IND;Nb_susp_ABS;Prc_susp_ABS
93;2021-03-08-2021-03-14;79;802;48.5;585;72.9;28;3.5;74;9.2;115;14.3
93;2021-03-08-2021-03-14;89;444;46.5;307;69.1;14;3.2;44;9.9;79;17.8
93;2021-03-08-2021-03-14;90;177;46.1;122;68.9;5;2.8;17;9.6;33;18.6
93;2021-03-09-2021-03-15;09;510;60.4;403;79;20;3.9;52;10.2;35;6.9
93;2021-03-09-2021-03-15;19;1499;52;1204;80.3;29;1.9;124;8.3;142;9.5
93;2021-03-09-2021-03-15;29;1755;49.7;1280;72.9;75;4.3;228;13;172;9.8
93;2021-03-09-2021-03-15;39;1711;49.9;1285;75.1;75;4.4;183;10.7;168;9.8
93;2021-03-09-2021-03-15;49;1872;51.9;1453;77.6;51;2.7;202;10.8;166;8.9
93;2021-03-09-2021-03-15;59;1728;49.6;1324;76.6;33;1.9;170;9.8;201;11.6
93;2021-03-09-2021-03-15;69;1216;47.6;918;75.5;32;2.6;94;7.7;172;14.1
93;2021-03-09-2021-03-15;79;789;48.3;580;73.5;29;3.7;76;9.6;104;13.2
93;2021-03-09-2021-03-15;89;447;45.3;322;72;13;2.9;44;9.8;68;15.2
93;2021-03-09-2021-03-15;90;179;46.6;116;64.8;5;2.8;23;12.8;35;19.6
93;2021-03-10-2021-03-16;09;506;59.2;404;79.8;19;3.8;51;10.1;32;6.3
93;2021-03-10-2021-03-16;19;1489;51.2;1207;81.1;30;2;121;8.1;131;8.8
93;2021-03-10-2021-03-16;29;1827;49.2;1373;75.2;83;4.5;211;11.5;160;8.8
93;2021-03-10-2021-03-16;39;1746;48.5;1337;76.6;70;4;170;9.7;169;9.7
93;2021-03-10-2021-03-16;49;1829;50.8;1426;78;49;2.7;190;10.4;164;9
93;2021-03-10-2021-03-16;59;1667;48;1300;78;28;1.7;152;9.1;187;11.2
93;2021-03-10-2021-03-16;69;1178;45.7;898;76.2;32;2.7;92;7.8;156;13.2
93;2021-03-10-2021-03-16;79;754;46.9;558;74;27;3.6;75;9.9;94;12.5
93;2021-03-10-2021-03-16;89;446;45;335;75.1;12;2.7;31;7;68;15.2
93;2021-03-10-2021-03-16;90;184;45.8;123;66.8;6;3.3;24;13;31;16.8
93;2021-03-11-2021-03-17;09;502;57.2;401;79.9;20;4;53;10.6;28;5.6
93;2021-03-11-2021-03-17;19;1473;50.6;1228;83.4;33;2.2;101;6.9;111;7.5
93;2021-03-11-2021-03-17;29;1809;49.1;1378;76.2;87;4.8;193;10.7;151;8.3
93;2021-03-11-2021-03-17;39;1781;48.6;1376;77.3;64;3.6;166;9.3;175;9.8
93;2021-03-11-2021-03-17;49;1764;50.3;1395;79.1;49;2.8;171;9.7;149;8.4
93;2021-03-11-2021-03-17;59;1638;47.5;1303;79.5;33;2;138;8.4;164;10
93;2021-03-11-2021-03-17;69;1124;44.1;868;77.2;28;2.5;83;7.4;145;12.9
93;2021-03-11-2021-03-17;79;762;47.4;574;75.3;27;3.5;68;8.9;93;12.2
93;2021-03-11-2021-03-17;89;446;44.7;343;76.9;13;2.9;36;8.1;54;12.1
93;2021-03-11-2021-03-17;90;167;42.4;117;70.1;6;3.6;17;10.2;27;16.2
93;2021-03-12-2021-03-18;09;514;56.6;411;80;19;3.7;50;9.7;34;6.6
93;2021-03-12-2021-03-18;19;1420;49.5;1196;84.2;24;1.7;96;6.8;104;7.3
93;2021-03-12-2021-03-18;29;1703;48.1;1324;77.7;74;4.3;166;9.7;139;8.2
93;2021-03-12-2021-03-18;39;1692;47.3;1310;77.4;62;3.7;160;9.5;160;9.5
93;2021-03-12-2021-03-18;49;1670;48.8;1324;79.3;43;2.6;172;10.3;131;7.8
93;2021-03-12-2021-03-18;59;1608;47.4;1283;79.8;37;2.3;136;8.5;152;9.5
93;2021-03-12-2021-03-18;69;1119;44.6;856;76.5;35;3.1;88;7.9;140;12.5
93;2021-03-12-2021-03-18;79;756;46.4;585;77.4;21;2.8;62;8.2;88;11.6
93;2021-03-12-2021-03-18;89;439;44.5;344;78.4;12;2.7;36;8.2;47;10.7
93;2021-03-12-2021-03-18;90;153;40.3;112;73.2;5;3.3;15;9.8;21;13.7
93;2021-03-13-2021-03-19;09;468;49.1;387;82.7;12;2.6;44;9.4;25;5.3
93;2021-03-13-2021-03-19;19;1297;46.4;1096;84.5;21;1.6;105;8.1;75;5.8
93;2021-03-13-2021-03-19;29;1585;45.3;1247;78.7;60;3.8;169;10.7;109;6.9
93;2021-03-13-2021-03-19;39;1569;44.1;1240;79;47;3;153;9.8;129;8.2
93;2021-03-13-2021-03-19;49;1527;45.7;1215;79.6;36;2.4;174;11.4;102;6.7
93;2021-03-13-2021-03-19;59;1467;44.7;1172;79.9;40;2.7;141;9.6;114;7.8
93;2021-03-13-2021-03-19;69;992;41.8;768;77.4;29;2.9;90;9.1;105;10.6
93;2021-03-13-2021-03-19;79;666;41.6;513;77;22;3.3;62;9.3;69;10.4
93;2021-03-13-2021-03-19;89;407;41.8;322;79.1;10;2.5;35;8.6;40;9.8
93;2021-03-13-2021-03-19;90;147;37.9;108;73.5;4;2.7;15;10.2;20;13.6
93;2021-02-12-2021-02-18;0;10636;44.8;5265;49.5;306;2.9;781;7.3;4284;40.3
93;2021-02-13-2021-02-19;0;11324;47.1;5564;49.1;317;2.8;1010;8.9;4433;39.1
93;2021-02-14-2021-02-20;0;11582;47.5;5744;49.6;349;3;1060;9.2;4429;38.2
93;2021-02-15-2021-02-21;0;11656;47.9;5777;49.6;355;3;1106;9.5;4418;37.9
93;2021-02-16-2021-02-22;0;12171;49.2;6290;51.7;354;2.9;1396;11.5;4131;33.9
93;2021-02-17-2021-02-23;0;12641;50.2;6772;53.6;368;2.9;1544;12.2;3957;31.3
93;2021-02-18-2021-02-24;0;12917;50.9;7216;55.9;369;2.9;1563;12.1;3769;29.2
93;2021-02-19-2021-02-25;0;12816;50.8;7436;58;357;2.8;1472;11.5;3551;27.7
93;2021-02-20-2021-02-26;0;12501;49.6;7570;60.6;366;2.9;1290;10.3;3275;26.2
93;2021-02-21-2021-02-27;0;12244;49.3;7485;61.1;342;2.8;1244;10.2;3173;25.9
93;2021-02-22-2021-02-28;0;12214;49.2;7525;61.6;340;2.8;1196;9.8;3153;25.8
93;2021-02-23-2021-03-01;0;11946;48.9;7838;65.6;332;2.8;942;7.9;2834;23.7
93;2021-02-24-2021-03-02;0;11547;47.8;7892;68.3;325;2.8;754;6.5;2576;22.3
93;2021-02-25-2021-03-03;0;11226;46.7;7883;70.2;306;2.7;678;6;2359;21
93;2021-02-26-2021-03-04;0;11017;47.1;7907;71.8;307;2.8;650;5.9;2153;19.5
93;2021-02-27-2021-03-05;0;11020;48.4;8113;73.6;351;3.2;613;5.6;1943;17.6
93;2021-02-28-2021-03-06;0;11158;48.9;8284;74.2;363;3.3;636;5.7;1875;16.8
93;2021-03-01-2021-03-07;0;11176;49;8299;74.3;367;3.3;645;5.8;1865;16.7
93;2021-03-02-2021-03-08;0;11167;49.6;8294;74.3;376;3.4;777;7;1720;15.4
93;2021-03-03-2021-03-09;0;11234;51.3;8338;74.2;368;3.3;920;8.2;1608;14.3
93;2021-03-04-2021-03-10;0;11478;53.1;8527;74.3;371;3.2;1036;9;1544;13.5
93;2021-03-05-2021-03-11;0;11636;52.5;8669;74.5;398;3.4;1124;9.7;1445;12.4
93;2021-03-06-2021-03-12;0;11773;51.6;8798;74.7;379;3.2;1193;10.1;1403;11.9
93;2021-03-07-2021-03-13;0;11738;51;8784;74.8;373;3.2;1183;10.1;1398;11.9
93;2021-03-08-2021-03-14;0;11700;50.8;8761;74.9;368;3.1;1183;10.1;1388;11.9
93;2021-03-09-2021-03-15;0;11712;50;8888;75.9;362;3.1;1199;10.2;1263;10.8
93;2021-03-10-2021-03-16;0;11632;48.9;8965;77.1;356;3.1;1119;9.6;1192;10.2
93;2021-03-11-2021-03-17;0;11470;48.4;8987;78.4;360;3.1;1026;8.9;1097;9.6
93;2021-03-12-2021-03-18;0;11077;47.6;8748;79;332;3;981;8.9;1016;9.2
93;2021-03-13-2021-03-19;0;10127;44.5;8070;79.7;281;2.8;988;9.8;788;7.8
44;2021-02-12-2021-02-18;09;339;54.4;124;36.6;51;15;68;20.1;96;28.3
44;2021-02-12-2021-02-18;19;897;50.9;268;29.9;162;18.1;140;15.6;327;36.5
44;2021-02-12-2021-02-18;29;884;47.1;320;36.2;176;19.9;88;10;300;33.9
44;2021-02-12-2021-02-18;39;910;48.6;320;35.2;150;16.5;102;11.2;338;37.1
44;2021-02-12-2021-02-18;49;836;47.9;279;33.4;127;15.2;106;12.7;324;38.8
44;2021-02-12-2021-02-18;59;779;48.7;240;30.8;129;16.6;87;11.2;323;41.5
44;2021-02-12-2021-02-18;69;525;46.8;158;30.1;82;15.6;68;13;217;41.3
44;2021-02-12-2021-02-18;79;385;49.5;85;22.1;54;14;57;14.8;189;49.1
44;2021-02-12-2021-02-18;89;337;51.2;64;19;48;14.2;54;16;171;50.7
44;2021-02-12-2021-02-18;90;176;55.7;35;19.9;19;10.8;23;13.1;99;56.2
44;2021-02-13-2021-02-19;09;360;59;119;33.1;53;14.7;74;20.6;114;31.7
44;2021-02-13-2021-02-19;19;984;55;261;26.5;189;19.2;138;14;396;40.2
44;2021-02-13-2021-02-19;29;983;50.5;326;33.2;201;20.4;102;10.4;354;36
44;2021-02-13-2021-02-19;39;972;52.3;311;32;168;17.3;105;10.8;388;39.9
44;2021-02-13-2021-02-19;49;914;50.9;288;31.5;146;16;102;11.2;378;41.4
44;2021-02-13-2021-02-19;59;842;51.4;243;28.9;151;17.9;85;10.1;363;43.1
44;2021-02-13-2021-02-19;69;578;50.8;156;27;100;17.3;73;12.6;249;43.1
44;2021-02-13-2021-02-19;79;396;51.6;81;20.5;62;15.7;57;14.4;196;49.5
44;2021-02-13-2021-02-19;89;356;55.6;67;18.8;54;15.2;55;15.4;180;50.6
44;2021-02-13-2021-02-19;90;185;60.5;33;17.8;27;14.6;17;9.2;108;58.4
44;2021-02-14-2021-02-20;09;368;61.7;119;32.3;58;15.8;65;17.7;126;34.2
44;2021-02-14-2021-02-20;19;1011;57.2;277;27.4;201;19.9;125;12.4;408;40.4
44;2021-02-14-2021-02-20;29;1017;52.4;334;32.8;212;20.8;95;9.3;376;37
44;2021-02-14-2021-02-20;39;993;53.7;320;32.2;178;17.9;93;9.4;402;40.5
44;2021-02-14-2021-02-20;49;967;53.1;319;33;152;15.7;101;10.4;395;40.8
44;2021-02-14-2021-02-20;59;884;54;266;30.1;162;18.3;77;8.7;379;42.9
44;2021-02-14-2021-02-20;69;588;51.3;169;28.7;101;17.2;66;11.2;252;42.9
44;2021-02-14-2021-02-20;79;429;53.6;92;21.4;67;15.6;56;13.1;214;49.9
44;2021-02-14-2021-02-20;89;377;58.4;72;19.1;64;17;52;13.8;189;50.1
44;2021-02-14-2021-02-20;90;184;62;35;19;26;14.1;17;9.2;106;57.6
44;2021-02-15-2021-02-21;09;373;62.1;120;32.2;61;16.4;65;17.4;127;34
44;2021-02-15-2021-02-21;19;1019;57.4;278;27.3;205;20.1;127;12.5;409;40.1
44;2021-02-15-2021-02-21;29;1016;52.4;333;32.8;211;20.8;93;9.2;379;37.3
44;2021-02-15-2021-02-21;39;999;54.3;325;32.5;177;17.7;92;9.2;405;40.5
44;2021-02-15-2021-02-21;49;975;53.5;323;33.1;153;15.7;102;10.5;397;40.7
44;2021-02-15-2021-02-21;59;894;54.5;275;30.8;164;18.3;76;8.5;379;42.4
44;2021-02-15-2021-02-21;69;583;51;170;29.2;99;17;65;11.1;249;42.7
44;2021-02-15-2021-02-21;79;429;53.9;92;21.4;70;16.3;56;13.1;211;49.2
44;2021-02-15-2021-02-21;89;379;58.6;74;19.5;65;17.2;53;14;187;49.3
44;2021-02-15-2021-02-21;90;182;62.1;33;18.1;27;14.8;17;9.3;105;57.7
44;2021-02-16-2021-02-22;09;343;61.6;121;35.3;54;15.7;48;14;120;35
44;2021-02-16-2021-02-22;19;1009;57.6;293;29;193;19.1;118;11.7;405;40.1
44;2021-02-16-2021-02-22;29;1030;53;374;36.3;213;20.7;94;9.1;349;33.9
44;2021-02-16-2021-02-22;39;996;54.5;353;35.4;174;17.5;90;9;379;38.1
44;2021-02-16-2021-02-22;49;973;53.7;351;36.1;154;15.8;95;9.8;373;38.3
44;2021-02-16-2021-02-22;59;940;55.1;326;34.7;172;18.3;76;8.1;366;38.9
44;2021-02-16-2021-02-22;69;570;51.2;183;32.1;97;17;56;9.8;234;41.1
44;2021-02-16-2021-02-22;79;427;51.9;110;25.8;76;17.8;46;10.8;195;45.7
44;2021-02-16-2021-02-22;89;349;55.2;81;23.2;53;15.2;49;14;166;47.6
44;2021-02-16-2021-02-22;90;160;56.7;36;22.5;23;14.4;16;10;85;53.1
44;2021-02-17-2021-02-23;09;340;62.5;119;35;57;16.8;45;13.2;119;35
44;2021-02-17-2021-02-23;19;1014;59.6;319;31.5;196;19.3;112;11;387;38.2
44;2021-02-17-2021-02-23;29;1125;55.7;425;37.8;242;21.5;91;8.1;367;32.6
44;2021-02-17-2021-02-23;39;1042;56.5;374;35.9;212;20.3;95;9.1;361;34.6
44;2021-02-17-2021-02-23;49;1016;56.6;375;36.9;184;18.1;91;9;366;36
44;2021-02-17-2021-02-23;59;974;56.7;356;36.6;196;20.1;74;7.6;348;35.7
44;2021-02-17-2021-02-23;69;640;54.9;221;34.5;113;17.7;56;8.8;250;39.1
44;2021-02-17-2021-02-23;79;429;53.1;112;26.1;80;18.6;53;12.4;184;42.9
44;2021-02-17-2021-02-23;89;329;55.2;79;24;53;16.1;51;15.5;146;44.4
44;2021-02-17-2021-02-23;90;154;56.6;31;20.1;22;14.3;13;8.4;88;57.1
44;2021-02-18-2021-02-24;09;324;63.2;119;36.7;54;16.7;35;10.8;116;35.8
44;2021-02-18-2021-02-24;19;1042;61.3;355;34.1;209;20.1;92;8.8;386;37
44;2021-02-18-2021-02-24;29;1152;57.1;434;37.7;251;21.8;93;8.1;374;32.5
44;2021-02-18-2021-02-24;39;1079;57.8;404;37.4;223;20.7;90;8.3;362;33.5
44;2021-02-18-2021-02-24;49;1052;59.1;399;37.9;213;20.2;83;7.9;357;33.9
44;2021-02-18-2021-02-24;59;995;57.9;382;38.4;211;21.2;65;6.5;337;33.9
44;2021-02-18-2021-02-24;69;663;56.7;239;36;129;19.5;54;8.1;241;36.3
44;2021-02-18-2021-02-24;79;461;55.4;144;31.2;83;18;48;10.4;186;40.3
44;2021-02-18-2021-02-24;89;342;57;84;24.6;59;17.3;46;13.5;153;44.7
44;2021-02-18-2021-02-24;90;148;57.1;33;22.3;21;14.2;11;7.4;83;56.1
44;2021-02-19-2021-02-25;09;331;66.6;120;36.3;59;17.8;36;10.9;116;35
44;2021-02-19-2021-02-25;19;1038;64.1;376;36.2;223;21.5;81;7.8;358;34.5
44;2021-02-19-2021-02-25;29;1195;59.4;465;38.9;263;22;90;7.5;377;31.5
44;2021-02-19-2021-02-25;39;1133;60.1;438;38.7;247;21.8;91;8;357;31.5
44;2021-02-19-2021-02-25;49;1080;61.8;433;40.1;231;21.4;74;6.9;342;31.7
44;2021-02-19-2021-02-25;59;1048;60.7;404;38.5;241;23;63;6;340;32.4
44;2021-02-19-2021-02-25;69;709;60;273;38.5;136;19.2;59;8.3;241;34
44;2021-02-19-2021-02-25;79;469;57.1;158;33.7;83;17.7;43;9.2;185;39.4
44;2021-02-19-2021-02-25;89;339;57.7;86;25.4;59;17.4;43;12.7;151;44.5
44;2021-02-19-2021-02-25;90;154;59;31;20.1;22;14.3;12;7.8;89;57.8
44;2021-02-20-2021-02-26;09;373;70.2;133;35.7;89;23.9;35;9.4;116;31.1
44;2021-02-20-2021-02-26;19;1087;67.6;405;37.3;253;23.3;100;9.2;329;30.3
44;2021-02-20-2021-02-26;29;1240;62.3;499;40.2;292;23.5;81;6.5;368;29.7
44;2021-02-20-2021-02-26;39;1244;64.2;498;40;285;22.9;93;7.5;368;29.6
44;2021-02-20-2021-02-26;49;1129;65.5;454;40.2;246;21.8;76;6.7;353;31.3
44;2021-02-20-2021-02-26;59;1125;64.2;434;38.6;267;23.7;69;6.1;355;31.6
44;2021-02-20-2021-02-26;69;740;62.2;311;42;139;18.8;57;7.7;233;31.5
44;2021-02-20-2021-02-26;79;511;61.2;178;34.8;99;19.4;41;8;193;37.8
44;2021-02-20-2021-02-26;89;364;59.6;100;27.5;67;18.4;41;11.3;156;42.9
44;2021-02-20-2021-02-26;90;155;57.8;40;25.8;21;13.5;11;7.1;83;53.5
44;2021-02-21-2021-02-27;09;371;71.5;138;37.2;89;24;37;10;107;28.8
44;2021-02-21-2021-02-27;19;1104;68.7;418;37.9;259;23.5;104;9.4;323;29.3
44;2021-02-21-2021-02-27;29;1277;63.8;535;41.9;308;24.1;81;6.3;353;27.6
44;2021-02-21-2021-02-27;39;1272;64.8;508;39.9;304;23.9;92;7.2;368;28.9
44;2021-02-21-2021-02-27;49;1182;66.8;464;39.3;275;23.3;76;6.4;367;31
44;2021-02-21-2021-02-27;59;1151;65.5;443;38.5;287;24.9;74;6.4;347;30.1
44;2021-02-21-2021-02-27;69;760;63.5;314;41.3;154;20.3;59;7.8;233;30.7
44;2021-02-21-2021-02-27;79;525;61.9;186;35.4;103;19.6;42;8;194;37
44;2021-02-21-2021-02-27;89;364;59.6;108;29.7;65;17.9;43;11.8;148;40.7
44;2021-02-21-2021-02-27;90;161;59.6;40;24.8;25;15.5;11;6.8;85;52.8
44;2021-02-22-2021-02-28;09;368;70.9;138;37.5;86;23.4;38;10.3;106;28.8
44;2021-02-22-2021-02-28;19;1096;68.6;415;37.9;255;23.3;102;9.3;324;29.6
44;2021-02-22-2021-02-28;29;1286;64.1;538;41.8;310;24.1;82;6.4;356;27.7
44;2021-02-22-2021-02-28;39;1283;65.2;512;39.9;308;24;93;7.2;370;28.8
44;2021-02-22-2021-02-28;49;1178;66.6;460;39;274;23.3;76;6.5;368;31.2
44;2021-02-22-2021-02-28;59;1153;65.6;438;38;289;25.1;74;6.4;352;30.5
44;2021-02-22-2021-02-28;69;767;63.5;315;41.1;158;20.6;60;7.8;234;30.5
44;2021-02-22-2021-02-28;79;522;61.5;187;35.8;102;19.5;41;7.9;192;36.8
44;2021-02-22-2021-02-28;89;370;60.1;114;30.8;65;17.6;42;11.4;149;40.3
44;2021-02-22-2021-02-28;90;166;59.3;41;24.7;27;16.3;13;7.8;85;51.2
44;2021-02-23-2021-03-01;09;372;73.5;151;40.6;80;21.5;41;11;100;26.9
44;2021-02-23-2021-03-01;19;1137;71.3;466;41;273;24;94;8.3;304;26.7
44;2021-02-23-2021-03-01;29;1281;66.4;555;43.3;297;23.2;84;6.6;345;26.9
44;2021-02-23-2021-03-01;39;1316;67.4;557;42.3;307;23.3;96;7.3;356;27.1
44;2021-02-23-2021-03-01;49;1242;69.3;509;41;289;23.3;86;6.9;358;28.8
44;2021-02-23-2021-03-01;59;1166;68.8;463;39.7;293;25.1;85;7.3;325;27.9
44;2021-02-23-2021-03-01;69;808;65.4;346;42.8;175;21.7;59;7.3;228;28.2
44;2021-02-23-2021-03-01;79;524;64.5;189;36.1;104;19.8;46;8.8;185;35.3
44;2021-02-23-2021-03-01;89;361;61.7;116;32.1;63;17.5;43;11.9;139;38.5
44;2021-02-23-2021-03-01;90;157;60.9;42;26.8;31;19.7;12;7.6;72;45.9
44;2021-02-24-2021-03-02;09;366;70.4;164;44.8;76;20.8;37;10.1;89;24.3
44;2021-02-24-2021-03-02;19;1093;68.9;480;43.9;244;22.3;90;8.2;279;25.5
44;2021-02-24-2021-03-02;29;1226;64.3;564;46;261;21.3;92;7.5;309;25.2
44;2021-02-24-2021-03-02;39;1279;66.2;579;45.3;284;22.2;89;7;327;25.6
44;2021-02-24-2021-03-02;49;1197;66.7;525;43.9;254;21.2;88;7.4;330;27.6
44;2021-02-24-2021-03-02;59;1131;67.2;468;41.4;266;23.5;92;8.1;305;27
44;2021-02-24-2021-03-02;69;801;64;361;45.1;166;20.7;64;8;210;26.2
44;2021-02-24-2021-03-02;79;525;62.6;207;39.4;101;19.2;39;7.4;178;33.9
44;2021-02-24-2021-03-02;89;366;61.6;130;35.5;70;19.1;38;10.4;128;35
44;2021-02-24-2021-03-02;90;164;65.1;53;32.3;34;20.7;17;10.4;60;36.6
44;2021-02-25-2021-03-03;09;371;69.5;174;46.9;74;19.9;39;10.5;84;22.6
44;2021-02-25-2021-03-03;19;1043;67.3;490;47;217;20.8;91;8.7;245;23.5
44;2021-02-25-2021-03-03;29;1186;62.1;593;50;220;18.5;80;6.7;293;24.7
44;2021-02-25-2021-03-03;39;1258;65.9;587;46.7;264;21;93;7.4;314;25
44;2021-02-25-2021-03-03;49;1189;65.7;561;47.2;226;19;91;7.7;311;26.2
44;2021-02-25-2021-03-03;59;1126;65.8;479;42.5;265;23.5;90;8;292;25.9
44;2021-02-25-2021-03-03;69;764;62.8;359;47;148;19.4;58;7.6;199;26
44;2021-02-25-2021-03-03;79;509;61;203;39.9;98;19.3;39;7.7;169;33.2
44;2021-02-25-2021-03-03;89;342;58.9;131;38.3;63;18.4;34;9.9;114;33.3
44;2021-02-25-2021-03-03;90;152;57.1;51;33.6;37;24.3;16;10.5;48;31.6
44;2021-02-26-2021-03-04;09;362;68.8;184;50.8;69;19.1;35;9.7;74;20.4
44;2021-02-26-2021-03-04;19;1043;66.6;512;49.1;199;19.1;85;8.1;247;23.7
44;2021-02-26-2021-03-04;29;1156;61;611;52.9;204;17.6;74;6.4;267;23.1
44;2021-02-26-2021-03-04;39;1205;64.5;580;48.1;237;19.7;90;7.5;298;24.7
44;2021-02-26-2021-03-04;49;1173;64.1;574;48.9;213;18.2;88;7.5;298;25.4
44;2021-02-26-2021-03-04;59;1088;63.8;486;44.7;243;22.3;94;8.6;265;24.4
44;2021-02-26-2021-03-04;69;753;60.8;360;47.8;144;19.1;52;6.9;197;26.2
44;2021-02-26-2021-03-04;79;491;59.2;197;40.1;95;19.3;33;6.7;166;33.8
44;2021-02-26-2021-03-04;89;337;57.5;136;40.4;62;18.4;28;8.3;111;32.9
44;2021-02-26-2021-03-04;90;143;56.1;54;37.8;34;23.8;16;11.2;39;27.3
44;2021-02-27-2021-03-05;09;345;65.2;173;50.1;51;14.8;41;11.9;80;23.2
44;2021-02-27-2021-03-05;19;1000;64.1;522;52.2;163;16.3;68;6.8;247;24.7
44;2021-02-27-2021-03-05;29;1115;59.2;623;55.9;168;15.1;71;6.4;253;22.7
44;2021-02-27-2021-03-05;39;1150;62;580;50.4;204;17.7;87;7.6;279;24.3
44;2021-02-27-2021-03-05;49;1131;61;578;51.1;193;17.1;95;8.4;265;23.4
44;2021-02-27-2021-03-05;59;1042;61.5;488;46.8;218;20.9;97;9.3;239;22.9
44;2021-02-27-2021-03-05;69;748;58.2;368;49.2;148;19.8;48;6.4;184;24.6
44;2021-02-27-2021-03-05;79;494;56.7;215;43.5;91;18.4;36;7.3;152;30.8
44;2021-02-27-2021-03-05;89;319;57.2;138;43.3;53;16.6;26;8.2;102;32
44;2021-02-27-2021-03-05;90;132;55.7;49;37.1;30;22.7;16;12.1;37;28
44;2021-02-28-2021-03-06;09;337;62.8;170;50.4;50;14.8;38;11.3;79;23.4
44;2021-02-28-2021-03-06;19;996;62.6;536;53.8;153;15.4;67;6.7;240;24.1
44;2021-02-28-2021-03-06;29;1110;57.8;629;56.7;148;13.3;76;6.8;257;23.2
44;2021-02-28-2021-03-06;39;1139;60.9;589;51.7;191;16.8;84;7.4;275;24.1
44;2021-02-28-2021-03-06;49;1093;58.9;590;54;174;15.9;90;8.2;239;21.9
44;2021-02-28-2021-03-06;59;1038;60;495;47.7;203;19.6;96;9.2;244;23.5
44;2021-02-28-2021-03-06;69;734;56.9;375;51.1;138;18.8;45;6.1;176;24
44;2021-02-28-2021-03-06;79;480;55.4;215;44.8;88;18.3;39;8.1;138;28.7
44;2021-02-28-2021-03-06;89;311;55.4;132;42.4;56;18;24;7.7;99;31.8
44;2021-02-28-2021-03-06;90;131;55;50;38.2;31;23.7;16;12.2;34;26
44;2021-03-01-2021-03-07;09;338;62.7;171;50.6;50;14.8;37;10.9;80;23.7
44;2021-03-01-2021-03-07;19;1001;62.6;542;54.1;153;15.3;67;6.7;239;23.9
44;2021-03-01-2021-03-07;29;1107;57.4;633;57.2;145;13.1;76;6.9;253;22.9
44;2021-03-01-2021-03-07;39;1125;60;583;51.8;186;16.5;83;7.4;273;24.3
44;2021-03-01-2021-03-07;49;1090;58.9;592;54.3;174;16;88;8.1;236;21.7
44;2021-03-01-2021-03-07;59;1035;59.9;497;48;199;19.2;98;9.5;241;23.3
44;2021-03-01-2021-03-07;69;737;57.2;380;51.6;137;18.6;46;6.2;174;23.6
44;2021-03-01-2021-03-07;79;490;56.3;222;45.3;85;17.3;41;8.4;142;29
44;2021-03-01-2021-03-07;89;320;56.9;141;44.1;57;17.8;23;7.2;99;30.9
44;2021-03-01-2021-03-07;90;127;55.7;50;39.4;28;22;14;11;35;27.6
44;2021-03-02-2021-03-08;09;351;64.2;181;51.6;62;17.7;33;9.4;75;21.4
44;2021-03-02-2021-03-08;19;1002;60.9;572;57.1;129;12.9;71;7.1;230;23
44;2021-03-02-2021-03-08;29;1180;57.6;695;58.9;157;13.3;80;6.8;248;21
44;2021-03-02-2021-03-08;39;1135;60.3;614;54.1;172;15.2;79;7;270;23.8
44;2021-03-02-2021-03-08;49;1101;58.7;643;58.4;159;14.4;87;7.9;212;19.3
44;2021-03-02-2021-03-08;59;1025;59.5;510;49.8;192;18.7;91;8.9;232;22.6
44;2021-03-02-2021-03-08;69;730;57.2;396;54.2;121;16.6;52;7.1;161;22.1
44;2021-03-02-2021-03-08;79;485;55.5;237;48.9;86;17.7;35;7.2;127;26.2
44;2021-03-02-2021-03-08;89;350;58.8;169;48.3;70;20;20;5.7;91;26
44;2021-03-02-2021-03-08;90;143;59.3;57;39.9;26;18.2;22;15.4;38;26.6
44;2021-03-03-2021-03-09;09;377;67.2;196;52;69;18.3;35;9.3;77;20.4
44;2021-03-03-2021-03-09;19;1090;63.3;627;57.5;140;12.8;74;6.8;249;22.8
44;2021-03-03-2021-03-09;29;1224;60;719;58.7;178;14.5;83;6.8;244;19.9
44;2021-03-03-2021-03-09;39;1154;61;629;54.5;166;14.4;84;7.3;275;23.8
44;2021-03-03-2021-03-09;49;1139;60.7;660;57.9;173;15.2;85;7.5;221;19.4
44;2021-03-03-2021-03-09;59;1087;61.2;553;50.9;211;19.4;87;8;236;21.7
44;2021-03-03-2021-03-09;69;751;57.9;416;55.4;119;15.8;54;7.2;162;21.6
44;2021-03-03-2021-03-09;79;489;56.7;245;50.1;90;18.4;37;7.6;117;23.9
44;2021-03-03-2021-03-09;89;377;61.1;185;49.1;74;19.6;22;5.8;96;25.5
44;2021-03-03-2021-03-09;90;137;56.8;57;41.6;23;16.8;20;14.6;37;27
44;2021-03-04-2021-03-10;09;414;70.5;212;51.2;81;19.6;46;11.1;75;18.1
44;2021-03-04-2021-03-10;19;1174;65;676;57.6;155;13.2;76;6.5;267;22.7
44;2021-03-04-2021-03-10;29;1271;61.4;751;59.1;197;15.5;89;7;234;18.4
44;2021-03-04-2021-03-10;39;1190;61.9;659;55.4;183;15.4;82;6.9;266;22.4
44;2021-03-04-2021-03-10;49;1188;62.1;676;56.9;197;16.6;88;7.4;227;19.1
44;2021-03-04-2021-03-10;59;1124;62.2;573;51;219;19.5;97;8.6;235;20.9
