reg;semaine;cl_age90;Nb_tests_PCR_TA_crible;Prc_tests_PCR_TA_crible;Nb_susp_501Y_V1;Prc_susp_501Y_V1;Nb_susp_501Y_V2_3;Prc_susp_501Y_V2_3;Nb_susp_IND;Prc_susp_IND;Nb_susp_ABS;Prc_susp_ABS
93;2021-02-21-2021-02-27;19;1332;51.9;886;66.5;38;2.9;84;6.3;324;24.3
93;2021-02-21-2021-02-27;29;1709;49.2;1054;61.7;51;3;186;10.9;418;24.5
93;2021-02-21-2021-02-27;39;1760;49.1;1136;64.5;47;2.7;182;10.3;395;22.4
93;2021-02-21-2021-02-27;49;1895;51.1;1196;63.1;56;3;173;9.1;470;24.8
93;2021-02-21-2021-02-27;59;1911;50.3;1207;63.2;48;2.5;183;9.6;473;24.8
93;2021-02-21-2021-02-27;69;1312;48.9;791;60.3;44;3.4;150;11.4;327;24.9
93;2021-02-21-2021-02-27;79;948;46.3;479;50.5;27;2.8;130;13.7;312;32.9
93;2021-02-21-2021-02-27;89;651;44.3;330;50.7;9;1.4;88;13.5;224;34.4
93;2021-02-21-2021-02-27;90;350;43.3;151;43.1;11;3.1;43;12.3;145;41.4
93;2021-02-22-2021-02-28;09;380;53.2;257;67.6;11;2.9;26;6.8;86;22.6
93;2021-02-22-2021-02-28;19;1338;51.7;895;66.9;37;2.8;84;6.3;322;24.1
93;2021-02-22-2021-02-28;29;1703;49.2;1057;62.1;49;2.9;181;10.6;416;24.4
93;2021-02-22-2021-02-28;39;1751;49.1;1131;64.6;48;2.7;180;10.3;392;22.4
93;2021-02-22-2021-02-28;49;1888;51.1;1196;63.3;57;3;170;9;465;24.6
93;2021-02-22-2021-02-28;59;1909;50.2;1212;63.5;49;2.6;175;9.2;473;24.8
93;2021-02-22-2021-02-28;69;1307;48.4;794;60.7;43;3.3;141;10.8;329;25.2
93;2021-02-22-2021-02-28;79;942;45.6;490;52;27;2.9;119;12.6;306;32.5
93;2021-02-22-2021-02-28;89;652;44.2;339;52;9;1.4;83;12.7;221;33.9
93;2021-02-22-2021-02-28;90;345;43.6;155;44.9;10;2.9;37;10.7;143;41.4
93;2021-02-23-2021-03-01;09;393;55.1;280;71.2;9;2.3;23;5.9;81;20.6
93;2021-02-23-2021-03-01;19;1371;52;954;69.6;36;2.6;76;5.5;305;22.2
93;2021-02-23-2021-03-01;29;1670;49.2;1113;66.6;42;2.5;149;8.9;366;21.9
93;2021-02-23-2021-03-01;39;1700;49.3;1152;67.8;55;3.2;148;8.7;345;20.3
93;2021-02-23-2021-03-01;49;1866;51.1;1246;66.8;56;3;118;6.3;446;23.9
93;2021-02-23-2021-03-01;59;1856;49.7;1264;68.1;54;2.9;144;7.8;394;21.2
93;2021-02-23-2021-03-01;69;1279;47.2;838;65.5;38;3;108;8.4;295;23.1
93;2021-02-23-2021-03-01;79;908;45.2;507;55.8;30;3.3;88;9.7;283;31.2
93;2021-02-23-2021-03-01;89;599;41.9;332;55.4;5;0.8;66;11;196;32.7
93;2021-02-23-2021-03-01;90;305;42.5;152;49.8;7;2.3;22;7.2;124;40.7
93;2021-02-24-2021-03-02;09;389;55.9;281;72.2;10;2.6;23;5.9;75;19.3
93;2021-02-24-2021-03-02;19;1351;51.7;974;72.1;32;2.4;59;4.4;286;21.2
93;2021-02-24-2021-03-02;29;1625;49;1117;68.7;45;2.8;129;7.9;334;20.6
93;2021-02-24-2021-03-02;39;1607;48.5;1113;69.3;54;3.4;115;7.2;325;20.2
93;2021-02-24-2021-03-02;49;1820;50.7;1262;69.3;54;3;102;5.6;402;22.1
93;2021-02-24-2021-03-02;59;1801;48.4;1275;70.8;55;3.1;103;5.7;368;20.4
93;2021-02-24-2021-03-02;69;1277;46;871;68.2;36;2.8;89;7;281;22
93;2021-02-24-2021-03-02;79;879;43.4;541;61.5;28;3.2;66;7.5;244;27.8
93;2021-02-24-2021-03-02;89;530;36.6;319;60.2;6;1.1;47;8.9;158;29.8
93;2021-02-24-2021-03-02;90;270;38.4;141;52.2;5;1.9;21;7.8;103;38.1
93;2021-02-25-2021-03-03;09;369;53.3;272;73.7;9;2.4;20;5.4;68;18.4
93;2021-02-25-2021-03-03;19;1336;51.9;977;73.1;30;2.2;59;4.4;270;20.2
93;2021-02-25-2021-03-03;29;1587;49.4;1120;70.6;39;2.5;126;7.9;302;19
93;2021-02-25-2021-03-03;39;1585;48.8;1125;71;54;3.4;105;6.6;301;19
93;2021-02-25-2021-03-03;49;1776;50.3;1274;71.7;47;2.6;92;5.2;363;20.4
93;2021-02-25-2021-03-03;59;1732;46.8;1252;72.3;49;2.8;85;4.9;346;20
93;2021-02-25-2021-03-03;69;1243;43.9;874;70.3;38;3.1;75;6;256;20.6
93;2021-02-25-2021-03-03;79;841;41.1;534;63.5;30;3.6;58;6.9;219;26
93;2021-02-25-2021-03-03;89;507;33.7;320;63.1;6;1.2;35;6.9;146;28.8
93;2021-02-25-2021-03-03;90;250;35.1;135;54;4;1.6;23;9.2;88;35.2
93;2021-02-26-2021-03-04;09;383;55.5;293;76.5;13;3.4;21;5.5;56;14.6
93;2021-02-26-2021-03-04;19;1293;51.3;956;73.9;34;2.6;62;4.8;241;18.6
93;2021-02-26-2021-03-04;29;1578;50.3;1126;71.4;42;2.7;108;6.8;302;19.1
93;2021-02-26-2021-03-04;39;1539;48.6;1112;72.3;53;3.4;96;6.2;278;18.1
93;2021-02-26-2021-03-04;49;1716;50.4;1255;73.1;48;2.8;92;5.4;321;18.7
93;2021-02-26-2021-03-04;59;1699;47;1239;72.9;53;3.1;85;5;322;19
93;2021-02-26-2021-03-04;69;1232;45;889;72.2;28;2.3;73;5.9;242;19.6
93;2021-02-26-2021-03-04;79;847;42.5;577;68.1;25;3;59;7;186;22
93;2021-02-26-2021-03-04;89;497;33.9;323;65;7;1.4;32;6.4;135;27.2
93;2021-02-26-2021-03-04;90;233;35.7;137;58.8;4;1.7;22;9.4;70;30
93;2021-02-27-2021-03-05;09;399;57.8;306;76.7;12;3;23;5.8;58;14.5
93;2021-02-27-2021-03-05;19;1318;52.5;999;75.8;35;2.7;61;4.6;223;16.9
93;2021-02-27-2021-03-05;29;1611;51.9;1183;73.4;64;4;89;5.5;275;17.1
93;2021-02-27-2021-03-05;39;1538;50;1138;74;67;4.4;87;5.7;246;16
93;2021-02-27-2021-03-05;49;1746;51.5;1317;75.4;56;3.2;80;4.6;293;16.8
93;2021-02-27-2021-03-05;59;1669;48;1240;74.3;58;3.5;91;5.5;280;16.8
93;2021-02-27-2021-03-05;69;1235;45.7;912;73.8;29;2.3;70;5.7;224;18.1
93;2021-02-27-2021-03-05;79;815;43.2;569;69.8;20;2.5;56;6.9;170;20.9
93;2021-02-27-2021-03-05;89;469;34.3;314;67;7;1.5;35;7.5;113;24.1
93;2021-02-27-2021-03-05;90;223;38.4;135;60.5;3;1.3;24;10.8;61;27.4
93;2021-02-28-2021-03-06;09;399;56.5;306;76.7;13;3.3;26;6.5;54;13.5
93;2021-02-28-2021-03-06;19;1339;53;1024;76.5;35;2.6;66;4.9;214;16
93;2021-02-28-2021-03-06;29;1601;51.8;1181;73.8;64;4;90;5.6;266;16.6
93;2021-02-28-2021-03-06;39;1576;50.7;1177;74.7;70;4.4;89;5.6;240;15.2
93;2021-02-28-2021-03-06;49;1774;52.2;1346;75.9;57;3.2;91;5.1;280;15.8
93;2021-02-28-2021-03-06;59;1703;48.5;1279;75.1;67;3.9;88;5.2;269;15.8
93;2021-02-28-2021-03-06;69;1261;46.5;944;74.9;29;2.3;69;5.5;219;17.4
93;2021-02-28-2021-03-06;79;814;43.7;581;71.4;18;2.2;57;7;158;19.4
93;2021-02-28-2021-03-06;89;477;35.2;315;66;7;1.5;41;8.6;114;23.9
93;2021-02-28-2021-03-06;90;221;39.2;132;59.7;3;1.4;25;11.3;61;27.6
93;2021-03-01-2021-03-07;09;402;56.6;309;76.9;13;3.2;26;6.5;54;13.4
93;2021-03-01-2021-03-07;19;1342;52.9;1026;76.5;35;2.6;66;4.9;215;16
93;2021-03-01-2021-03-07;29;1604;52;1181;73.6;65;4.1;92;5.7;266;16.6
93;2021-03-01-2021-03-07;39;1586;50.5;1186;74.8;68;4.3;92;5.8;240;15.1
93;2021-03-01-2021-03-07;49;1786;52.1;1355;75.9;56;3.1;92;5.2;283;15.8
93;2021-03-01-2021-03-07;59;1706;48.7;1285;75.3;67;3.9;88;5.2;266;15.6
93;2021-03-01-2021-03-07;69;1264;46.9;945;74.8;32;2.5;72;5.7;215;17
93;2021-03-01-2021-03-07;79;808;44.2;578;71.5;18;2.2;57;7.1;155;19.2
93;2021-03-01-2021-03-07;89;468;35.5;307;65.6;9;1.9;40;8.5;112;23.9
93;2021-03-01-2021-03-07;90;218;39.2;128;58.7;4;1.8;27;12.4;59;27.1
93;2021-03-02-2021-03-08;09;406;57.4;313;77.1;14;3.4;32;7.9;47;11.6
93;2021-03-02-2021-03-08;19;1392;53.9;1054;75.7;44;3.2;94;6.8;200;14.4
93;2021-03-02-2021-03-08;29;1587;52.2;1170;73.7;67;4.2;118;7.4;232;14.6
93;2021-03-02-2021-03-08;39;1601;50.9;1198;74.8;67;4.2;107;6.7;229;14.3
93;2021-03-02-2021-03-08;49;1827;52.9;1383;75.7;56;3.1;140;7.7;248;13.6
93;2021-03-02-2021-03-08;59;1718;49.5;1271;74;62;3.6;126;7.3;259;15.1
93;2021-03-02-2021-03-08;69;1224;47.3;895;73.1;32;2.6;96;7.8;201;16.4
93;2021-03-02-2021-03-08;79;818;45.5;595;72.7;18;2.2;61;7.5;144;17.6
93;2021-03-02-2021-03-08;89;456;37.7;294;64.5;11;2.4;43;9.4;108;23.7
93;2021-03-02-2021-03-08;90;203;38.6;125;61.6;5;2.5;22;10.8;51;25.1
93;2021-03-03-2021-03-09;09;426;58.4;326;76.5;15;3.5;38;8.9;47;11
93;2021-03-03-2021-03-09;19;1427;54.5;1087;76.2;42;2.9;106;7.4;192;13.5
93;2021-03-03-2021-03-09;29;1583;53.2;1167;73.7;60;3.8;142;9;214;13.5
93;2021-03-03-2021-03-09;39;1618;52.2;1209;74.7;70;4.3;131;8.1;208;12.9
93;2021-03-03-2021-03-09;49;1849;54.1;1396;75.5;51;2.8;167;9;235;12.7
93;2021-03-03-2021-03-09;59;1725;51.4;1278;74.1;61;3.5;147;8.5;239;13.9
93;2021-03-03-2021-03-09;69;1207;49;871;72.2;33;2.7;104;8.6;199;16.5
93;2021-03-03-2021-03-09;79;816;48.3;600;73.5;20;2.5;68;8.3;128;15.7
93;2021-03-03-2021-03-09;89;467;43.2;297;63.6;11;2.4;56;12;103;22.1
93;2021-03-03-2021-03-09;90;179;40.6;109;60.9;5;2.8;22;12.3;43;24
93;2021-03-04-2021-03-10;09;464;60.7;358;77.2;16;3.4;44;9.5;46;9.9
93;2021-03-04-2021-03-10;19;1440;55;1095;76;40;2.8;122;8.5;183;12.7
93;2021-03-04-2021-03-10;29;1619;53.7;1188;73.4;62;3.8;170;10.5;199;12.3
93;2021-03-04-2021-03-10;39;1591;51.8;1193;75;74;4.7;137;8.6;187;11.8
93;2021-03-04-2021-03-10;49;1929;55.3;1459;75.6;50;2.6;192;10;228;11.8
93;2021-03-04-2021-03-10;59;1760;53.7;1302;74;61;3.5;167;9.5;230;13.1
93;2021-03-04-2021-03-10;69;1253;52.4;909;72.5;31;2.5;109;8.7;204;16.3
93;2021-03-04-2021-03-10;79;815;50.7;595;73;20;2.5;78;9.6;122;15
93;2021-03-04-2021-03-10;89;478;48.2;306;64;13;2.7;54;11.3;105;22
93;2021-03-04-2021-03-10;90;194;48.1;125;64.4;5;2.6;23;11.9;41;21.1
93;2021-03-05-2021-03-11;09;453;59.2;353;77.9;14;3.1;49;10.8;37;8.2
93;2021-03-05-2021-03-11;19;1513;54.9;1166;77.1;44;2.9;130;8.6;173;11.4
93;2021-03-05-2021-03-11;29;1681;52.7;1210;72;79;4.7;211;12.6;181;10.8
93;2021-03-05-2021-03-11;39;1653;52.2;1241;75.1;81;4.9;155;9.4;176;10.6
93;2021-03-05-2021-03-11;49;1969;55.1;1508;76.6;49;2.5;204;10.4;208;10.6
93;2021-03-05-2021-03-11;59;1765;53.4;1306;74;58;3.3;185;10.5;216;12.2
93;2021-03-05-2021-03-11;69;1237;50.9;900;72.8;30;2.4;107;8.6;200;16.2
93;2021-03-05-2021-03-11;79;780;49.3;561;71.9;28;3.6;77;9.9;114;14.6
93;2021-03-05-2021-03-11;89;472;48.4;308;65.3;11;2.3;53;11.2;100;21.2
93;2021-03-05-2021-03-11;90;193;47.5;125;64.8;5;2.6;20;10.4;43;22.3
93;2021-03-06-2021-03-12;09;480;59.8;372;77.5;22;4.6;53;11;33;6.9
93;2021-03-06-2021-03-12;19;1567;54.2;1222;78;41;2.6;135;8.6;169;10.8
93;2021-03-06-2021-03-12;29;1690;51.3;1224;72.4;69;4.1;221;13.1;176;10.4
93;2021-03-06-2021-03-12;39;1657;50.7;1221;73.7;76;4.6;184;11.1;176;10.6
93;2021-03-06-2021-03-12;49;1974;54.3;1499;75.9;49;2.5;226;11.4;200;10.1
93;2021-03-06-2021-03-12;59;1778;52.1;1329;74.7;45;2.5;188;10.6;216;12.1
93;2021-03-06-2021-03-12;69;1261;50.1;921;73;32;2.5;107;8.5;201;15.9
93;2021-03-06-2021-03-12;79;809;50.1;592;73.2;27;3.3;78;9.6;112;13.8
93;2021-03-06-2021-03-12;89;461;47.9;314;68.1;13;2.8;49;10.6;85;18.4
93;2021-03-06-2021-03-12;90;189;47.5;125;66.1;6;3.2;18;9.5;40;21.2
93;2021-03-07-2021-03-13;09;492;61.2;385;78.3;22;4.5;53;10.8;32;6.5
93;2021-03-07-2021-03-13;19;1558;52.9;1216;78;40;2.6;131;8.4;171;11
93;2021-03-07-2021-03-13;29;1710;51.1;1238;72.4;69;4;224;13.1;179;10.5
93;2021-03-07-2021-03-13;39;1693;50.6;1248;73.7;75;4.4;185;10.9;185;10.9
93;2021-03-07-2021-03-13;49;1945;53.8;1483;76.2;46;2.4;223;11.5;193;9.9
93;2021-03-07-2021-03-13;59;1747;50.8;1300;74.4;39;2.2;190;10.9;218;12.5
93;2021-03-07-2021-03-13;69;1243;49.5;913;73.5;32;2.6;103;8.3;195;15.7
93;2021-03-07-2021-03-13;79;813;49.2;594;73.1;28;3.4;77;9.5;114;14
93;2021-03-07-2021-03-13;89;454;46.9;312;68.7;17;3.7;43;9.5;82;18.1
93;2021-03-07-2021-03-13;90;183;46.8;124;67.8;6;3.3;17;9.3;36;19.7
93;2021-03-08-2021-03-14;09;488;60.5;381;78.1;22;4.5;54;11.1;31;6.4
93;2021-03-08-2021-03-14;19;1552;52.6;1211;78;40;2.6;131;8.4;170;11
93;2021-03-08-2021-03-14;29;1710;50.9;1239;72.5;69;4;224;13.1;178;10.4
93;2021-03-08-2021-03-14;39;1687;50.7;1247;73.9;74;4.4;182;10.8;184;10.9
93;2021-03-08-2021-03-14;49;1938;53.6;1478;76.3;47;2.4;222;11.5;191;9.9
93;2021-03-08-2021-03-14;59;1753;50.9;1309;74.7;38;2.2;188;10.7;218;12.4
93;2021-03-08-2021-03-14;69;1234;49.2;907;73.5;31;2.5;104;8.4;192;15.6
93;2021-03-08-2021-03-14;79;814;49;591;72.6;28;3.4;78;9.6;117;14.4
93;2021-03-08-2021-03-14;89;447;46.4;308;68.9;15;3.4;45;10.1;79;17.7
93;2021-03-08-2021-03-14;90;179;45.7;122;68.2;5;2.8;17;9.5;35;19.6
93;2021-03-09-2021-03-15;09;512;60.4;405;79.1;20;3.9;52;10.2;35;6.8
93;2021-03-09-2021-03-15;19;1506;52.1;1209;80.3;29;1.9;125;8.3;143;9.5
93;2021-03-09-2021-03-15;29;1761;49.8;1284;72.9;75;4.3;229;13;173;9.8
93;2021-03-09-2021-03-15;39;1718;49.9;1291;75.1;75;4.4;184;10.7;168;9.8
93;2021-03-09-2021-03-15;49;1875;51.9;1456;77.7;51;2.7;202;10.8;166;8.9
93;2021-03-09-2021-03-15;59;1742;49.9;1332;76.5;33;1.9;175;10;202;11.6
93;2021-03-09-2021-03-15;69;1222;47.8;923;75.5;32;2.6;95;7.8;172;14.1
93;2021-03-09-2021-03-15;79;800;48.6;588;73.5;29;3.6;77;9.6;106;13.2
93;2021-03-09-2021-03-15;89;453;45.4;324;71.5;14;3.1;45;9.9;70;15.5
93;2021-03-09-2021-03-15;90;182;46.4;116;63.7;5;2.7;24;13.2;37;20.3
93;2021-03-10-2021-03-16;09;510;59.4;408;80;19;3.7;51;10;32;6.3
93;2021-03-10-2021-03-16;19;1500;51.5;1216;81.1;30;2;122;8.1;132;8.8
93;2021-03-10-2021-03-16;29;1835;49.3;1377;75;85;4.6;212;11.6;161;8.8
93;2021-03-10-2021-03-16;39;1758;48.8;1345;76.5;71;4;172;9.8;170;9.7
93;2021-03-10-2021-03-16;49;1835;50.8;1430;77.9;49;2.7;192;10.5;164;8.9
93;2021-03-10-2021-03-16;59;1682;48.3;1308;77.8;28;1.7;157;9.3;189;11.2
93;2021-03-10-2021-03-16;69;1186;45.9;903;76.1;32;2.7;93;7.8;158;13.3
93;2021-03-10-2021-03-16;79;767;47.2;566;73.8;27;3.5;77;10;97;12.6
93;2021-03-10-2021-03-16;89;456;45.5;339;74.3;13;2.9;34;7.5;70;15.4
93;2021-03-10-2021-03-16;90;188;45.9;124;66;6;3.2;25;13.3;33;17.6
93;2021-03-11-2021-03-17;09;512;58.2;409;79.9;20;3.9;55;10.7;28;5.5
93;2021-03-11-2021-03-17;19;1495;51.2;1246;83.3;33;2.2;104;7;112;7.5
93;2021-03-11-2021-03-17;29;1828;49.5;1388;75.9;90;4.9;197;10.8;153;8.4
93;2021-03-11-2021-03-17;39;1810;49.3;1394;77;65;3.6;173;9.6;178;9.8
93;2021-03-11-2021-03-17;49;1786;50.7;1410;78.9;49;2.7;176;9.9;151;8.5
93;2021-03-11-2021-03-17;59;1659;47.9;1318;79.4;33;2;142;8.6;166;10
93;2021-03-11-2021-03-17;69;1138;44.5;875;76.9;29;2.5;86;7.6;148;13
93;2021-03-11-2021-03-17;79;779;47.9;585;75.1;27;3.5;71;9.1;96;12.3
93;2021-03-11-2021-03-17;89;466;46;355;76.2;13;2.8;39;8.4;59;12.7
93;2021-03-11-2021-03-17;90;174;43;119;68.4;7;4;19;10.9;29;16.7
93;2021-03-12-2021-03-18;09;542;59.2;435;80.3;20;3.7;52;9.6;35;6.5
93;2021-03-12-2021-03-18;19;1494;51.8;1259;84.3;24;1.6;104;7;107;7.2
93;2021-03-12-2021-03-18;29;1774;49.8;1376;77.6;78;4.4;174;9.8;146;8.2
93;2021-03-12-2021-03-18;39;1777;49.5;1365;76.8;64;3.6;173;9.7;175;9.8
93;2021-03-12-2021-03-18;49;1751;50.7;1389;79.3;45;2.6;183;10.5;134;7.7
93;2021-03-12-2021-03-18;59;1682;49.2;1342;79.8;40;2.4;141;8.4;159;9.5
93;2021-03-12-2021-03-18;69;1166;46.2;886;76;38;3.3;92;7.9;150;12.9
93;2021-03-12-2021-03-18;79;788;47.8;607;77;21;2.7;68;8.6;92;11.7
93;2021-03-12-2021-03-18;89;476;47.3;370;77.7;13;2.7;39;8.2;54;11.3
93;2021-03-12-2021-03-18;90;166;42.7;119;71.7;6;3.6;19;11.4;22;13.3
93;2021-03-13-2021-03-19;09;539;56.1;444;82.4;17;3.2;47;8.7;31;5.8
93;2021-03-13-2021-03-19;19;1478;52.4;1258;85.1;23;1.6;113;7.6;84;5.7
93;2021-03-13-2021-03-19;29;1797;50.8;1405;78.2;82;4.6;183;10.2;127;7.1
93;2021-03-13-2021-03-19;39;1794;50.1;1413;78.8;53;3;169;9.4;159;8.9
93;2021-03-13-2021-03-19;49;1729;50.9;1388;80.3;43;2.5;190;11;108;6.2
93;2021-03-13-2021-03-19;59;1647;49.7;1325;80.4;47;2.9;146;8.9;129;7.8
93;2021-03-13-2021-03-19;69;1126;46.8;871;77.4;35;3.1;98;8.7;122;10.8
93;2021-03-13-2021-03-19;79;763;47;590;77.3;25;3.3;71;9.3;77;10.1
93;2021-03-13-2021-03-19;89;481;47.9;374;77.8;11;2.3;41;8.5;55;11.4
93;2021-03-13-2021-03-19;90;173;43.1;123;71.1;5;2.9;20;11.6;25;14.5
93;2021-03-14-2021-03-20;09;537;55.2;439;81.8;18;3.4;44;8.2;36;6.7
93;2021-03-14-2021-03-20;19;1500;53.2;1283;85.5;23;1.5;114;7.6;80;5.3
93;2021-03-14-2021-03-20;29;1793;50.9;1403;78.2;84;4.7;178;9.9;128;7.1
93;2021-03-14-2021-03-20;39;1770;49.9;1407;79.5;54;3.1;169;9.5;140;7.9
93;2021-03-14-2021-03-20;49;1736;50.6;1399;80.6;47;2.7;189;10.9;101;5.8
93;2021-03-14-2021-03-20;59;1647;49.6;1337;81.2;49;3;147;8.9;114;6.9
93;2021-03-14-2021-03-20;69;1130;47.2;882;78.1;34;3;100;8.8;114;10.1
93;2021-03-14-2021-03-20;79;755;47.2;583;77.2;25;3.3;76;10.1;71;9.4
93;2021-03-14-2021-03-20;89;471;48.8;370;78.6;7;1.5;42;8.9;52;11
93;2021-03-14-2021-03-20;90;180;44;129;71.7;5;2.8;20;11.1;26;14.4
93;2021-03-15-2021-03-21;09;540;55.1;444;82.2;18;3.3;42;7.8;36;6.7
93;2021-03-15-2021-03-21;19;1502;53.3;1282;85.4;24;1.6;115;7.7;81;5.4
93;2021-03-15-2021-03-21;29;1782;50.5;1397;78.4;83;4.7;176;9.9;126;7.1
93;2021-03-15-2021-03-21;39;1769;49.6;1403;79.3;56;3.2;170;9.6;140;7.9
93;2021-03-15-2021-03-21;49;1737;50.6;1400;80.6;47;2.7;190;10.9;100;5.8
93;2021-03-15-2021-03-21;59;1638;49.1;1326;81;49;3;151;9.2;112;6.8
93;2021-03-15-2021-03-21;69;1124;47;881;78.4;34;3;97;8.6;112;10
93;2021-03-15-2021-03-21;79;756;47.4;585;77.4;25;3.3;77;10.2;69;9.1
93;2021-03-15-2021-03-21;89;469;48.9;369;78.7;7;1.5;42;9;51;10.9
93;2021-03-15-2021-03-21;90;178;44.6;129;72.5;5;2.8;18;10.1;26;14.6
93;2021-03-16-2021-03-22;09;502;50.2;416;82.9;19;3.8;40;8;27;5.4
93;2021-03-16-2021-03-22;19;1444;48.7;1239;85.8;27;1.9;101;7;77;5.3
93;2021-03-16-2021-03-22;29;1657;48.4;1325;80;76;4.6;149;9;107;6.5
93;2021-03-16-2021-03-22;39;1692;47;1371;81;50;3;150;8.9;121;7.2
93;2021-03-16-2021-03-22;49;1695;47.8;1389;81.9;43;2.5;176;10.4;87;5.1
93;2021-03-16-2021-03-22;59;1523;45.8;1257;82.5;53;3.5;122;8;91;6
93;2021-03-16-2021-03-22;69;1094;45.7;860;78.6;34;3.1;98;9;102;9.3
93;2021-03-16-2021-03-22;79;703;44.4;566;80.5;21;3;64;9.1;52;7.4
93;2021-03-16-2021-03-22;89;425;46.7;342;80.5;6;1.4;37;8.7;40;9.4
93;2021-03-16-2021-03-22;90;168;43.3;131;78;2;1.2;16;9.5;19;11.3
93;2021-02-12-2021-02-18;0;10638;44.8;5266;49.5;307;2.9;781;7.3;4284;40.3
93;2021-02-13-2021-02-19;0;11326;47.1;5565;49.1;318;2.8;1010;8.9;4433;39.1
93;2021-02-14-2021-02-20;0;11583;47.5;5745;49.6;349;3;1060;9.2;4429;38.2
93;2021-02-15-2021-02-21;0;11657;47.9;5778;49.6;355;3;1106;9.5;4418;37.9
93;2021-02-16-2021-02-22;0;12173;49.2;6292;51.7;354;2.9;1396;11.5;4131;33.9
93;2021-02-17-2021-02-23;0;12643;50.2;6774;53.6;368;2.9;1544;12.2;3957;31.3
93;2021-02-18-2021-02-24;0;12920;50.9;7219;55.9;369;2.9;1563;12.1;3769;29.2
93;2021-02-19-2021-02-25;0;12818;50.8;7438;58;357;2.8;1472;11.5;3551;27.7
93;2021-02-20-2021-02-26;0;12503;49.6;7572;60.6;366;2.9;1290;10.3;3275;26.2
93;2021-02-21-2021-02-27;0;12246;49.2;7487;61.1;342;2.8;1244;10.2;3173;25.9
93;2021-02-22-2021-02-28;0;12216;49.1;7527;61.6;340;2.8;1196;9.8;3153;25.8
93;2021-02-23-2021-03-01;0;11948;48.9;7839;65.6;332;2.8;942;7.9;2835;23.7
93;2021-02-24-2021-03-02;0;11551;47.7;7895;68.3;325;2.8;754;6.5;2577;22.3
93;2021-02-25-2021-03-03;0;11229;46.7;7885;70.2;306;2.7;678;6;2360;21
93;2021-02-26-2021-03-04;0;11020;47.1;7909;71.8;307;2.8;650;5.9;2154;19.5
93;2021-02-27-2021-03-05;0;11026;48.3;8115;73.6;351;3.2;616;5.6;1944;17.6
93;2021-02-28-2021-03-06;0;11167;48.8;8286;74.2;363;3.3;642;5.7;1876;16.8
93;2021-03-01-2021-03-07;0;11186;49;8301;74.2;367;3.3;652;5.8;1866;16.7
93;2021-03-02-2021-03-08;0;11235;49.8;8299;73.9;376;3.3;840;7.5;1720;15.3
93;2021-03-03-2021-03-09;0;11300;51.6;8341;73.8;368;3.3;983;8.7;1608;14.2
93;2021-03-04-2021-03-10;0;11548;53.3;8531;73.9;372;3.2;1100;9.5;1545;13.4
93;2021-03-05-2021-03-11;0;11722;52.8;8680;74;399;3.4;1195;10.2;1448;12.4
93;2021-03-06-2021-03-12;0;11873;51.9;8822;74.3;380;3.2;1263;10.6;1408;11.9
93;2021-03-07-2021-03-13;0;11845;51.3;8816;74.4;374;3.2;1250;10.6;1405;11.9
93;2021-03-08-2021-03-14;0;11809;51.1;8796;74.5;369;3.1;1249;10.6;1395;11.8
93;2021-03-09-2021-03-15;0;11777;50.1;8931;75.8;363;3.1;1211;10.3;1272;10.8
93;2021-03-10-2021-03-16;0;11723;49.1;9020;76.9;360;3.1;1137;9.7;1206;10.3
93;2021-03-11-2021-03-17;0;11651;48.9;9103;78.1;366;3.1;1062;9.1;1120;9.6
93;2021-03-12-2021-03-18;0;11619;49.5;9151;78.8;349;3;1045;9;1074;9.2
93;2021-03-13-2021-03-19;0;11529;50;9193;79.7;341;3;1078;9.4;917;8
93;2021-03-14-2021-03-20;0;11521;50.1;9234;80.1;346;3;1079;9.4;862;7.5
93;2021-03-15-2021-03-21;0;11497;50;9218;80.2;348;3;1078;9.4;853;7.4
93;2021-03-16-2021-03-22;0;10906;47.2;8898;81.6;331;3;953;8.7;724;6.6
44;2021-02-12-2021-02-18;09;339;54.4;124;36.6;51;15;68;20.1;96;28.3
44;2021-02-12-2021-02-18;19;897;50.9;268;29.9;162;18.1;140;15.6;327;36.5
44;2021-02-12-2021-02-18;29;884;47.1;320;36.2;176;19.9;88;10;300;33.9
44;2021-02-12-2021-02-18;39;910;48.6;320;35.2;150;16.5;102;11.2;338;37.1
44;2021-02-12-2021-02-18;49;836;47.9;279;33.4;127;15.2;106;12.7;324;38.8
44;2021-02-12-2021-02-18;59;779;48.7;240;30.8;129;16.6;87;11.2;323;41.5
44;2021-02-12-2021-02-18;69;525;46.8;158;30.1;82;15.6;68;13;217;41.3
44;2021-02-12-2021-02-18;79;385;49.5;85;22.1;54;14;57;14.8;189;49.1
44;2021-02-12-2021-02-18;89;337;51.2;64;19;48;14.2;54;16;171;50.7
44;2021-02-12-2021-02-18;90;176;55.7;35;19.9;19;10.8;23;13.1;99;56.2
44;2021-02-13-2021-02-19;09;360;59;119;33.1;53;14.7;74;20.6;114;31.7
44;2021-02-13-2021-02-19;19;984;55;261;26.5;189;19.2;138;14;396;40.2
44;2021-02-13-2021-02-19;29;983;50.4;326;33.2;201;20.4;102;10.4;354;36
44;2021-02-13-2021-02-19;39;972;52.3;311;32;168;17.3;105;10.8;388;39.9
